uprn,postcode,lsoa_code,RelHMax,calculatedAreaValue,total_consumption,mean_counsumption,median_consumption,prop_households_fuel_poor,LATITUDE,LONGITUDE,mainheat-description,current-energy-rating,current-energy-efficiency,confidence,confidence_within_one_rating,additional_load,additional_peak_load,predicted
10007123711,239,33,9.5,50-75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,D,60.01,0.845,0.999,0.0,0.0,1
10007120967,239,33,6.8,>75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,B,70.498,0.469,0.48266666666666663,0.0,0.0,1
100071195911,239,33,9.0,50-75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,E,53.81516666666667,0.48,0.999,0.0,0.0,1
100071195881,239,33,8.5,50-75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,D,55.9145,0.5839166666666666,0.842,0.0,0.0,1
10007120965,239,33,6.3,50-75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,B,69.835,0.497,0.53,0.0,0.0,1
100071195919,239,33,9.1,50-75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,D,59.850833333333334,0.802,0.9780000000000001,0.0,0.0,1
10090013968,239,33,9.6,50-75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,1.0,E,49.487,0.687,1.0,0.0,0.0,1
100071183231,300,36,10.1,50-75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,D,57.1525,0.7705,0.999,0.0,0.0,1
100071183225,300,36,8.9,25-50_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,D,55.595,0.729,0.992,0.0,0.0,1
100071183238,300,36,11.5,50-75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,D,57.87683333333333,0.7295355034780763,0.9874119955178493,0.0,0.0,1
100071183235,300,36,10.6,50-75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,D,55.936,0.83675,0.99975,0.0,0.0,1
100071183228,300,36,10.5,>75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,E,54.30008333333333,0.5155,0.973,0.0,0.0,1
100071183236,300,36,10.9,>75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,D,58.564,0.773,1.0,0.0,0.0,1
100071134622,289,34,8.0,25-50_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,68.675,0.717,0.998,0.0,0.0,1
100071134615,289,34,9.6,>75_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,58.103880952380955,0.59,0.944,0.0,0.0,1
100071134621,289,34,8.0,25-50_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,C,64.99,0.498,0.9319999999999999,0.0,0.0,1
100071134613,289,34,9.1,25-50_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,58.441,0.446,0.847,0.0,0.0,1
100071143488,486,11,7.6,<25_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,E,51.219,0.672,0.976,0.0,0.0,1
10090640286,486,11,6.0,>75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,60.220764285714296,0.738,0.987,0.0,0.0,1
100071143487,486,11,7.3,<25_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,E,60.856,0.485,0.8240000000000001,0.0,0.0,1
100071143483,486,11,8.0,>75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,59.536202380952375,0.6735214285714285,0.97,0.0,0.0,1
100071143484,486,11,7.0,>75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,51.29445842490842,0.7194900301587305,0.9648410549959116,0.0,0.0,1
100071195760,122,37,8.8,50-75_percentile,2019219.631764706,3251.561403807901,2704.5,22.5609756097561,0,0,0.0,D,54.676742857142855,0.707,0.9707833333333333,0.0,0.0,1
100071195758,122,37,8.8,25-50_percentile,2019219.631764706,3251.561403807901,2704.5,22.5609756097561,0,0,0.0,D,57.859,0.722,0.901,0.0,0.0,1
100071196141,612,0,7.5,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,73.533,0.931,0.9890000000000001,0.0,0.0,1
10033912188,612,0,7.7,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,74.32398131313128,0.7633239898989899,0.971,0.0,0.0,1
100071557264,612,0,8.9,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,70.477,0.726,0.992,0.0,0.0,1
100071196169,612,0,6.8,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,61.78523011825074,0.5850634419881681,0.8493162059557615,0.0,0.0,1
100071196139,612,0,7.7,25-50_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,74.09543333333332,0.463,0.952,0.0,0.0,1
100071196174,612,0,8.4,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,69.7870490240152,0.5885434799056198,0.8415191931302458,0.0,0.0,1
10033912199,612,0,9.7,50-75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,72.47970833333333,0.7065392857142858,0.909,0.0,0.0,1
10033912209,612,0,11.5,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,1.0,C,70.41152273363876,0.6057968531468535,1.0,0.0,0.0,1
10033905335,612,0,11.5,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,1.0,C,72.33323113553112,0.6030168109668111,1.0,0.0,0.0,1
10007116657,612,0,7.7,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,74.32398131313128,0.7633239898989899,0.971,0.0,0.0,1
100071557259,612,0,7.5,25-50_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,73.67208333333333,0.801,0.9810000000000001,0.0,0.0,1
100071196147,612,0,8.3,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,70.111,0.821,0.982,0.0,0.0,1
10033912189,612,0,8.4,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,69.7870490240152,0.5885434799056198,0.8415191931302458,0.0,0.0,1
100071196168,612,0,6.8,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,61.78523011825074,0.5850634419881681,0.8493162059557615,0.0,0.0,1
100071557261,612,0,9.9,50-75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,72.92211309523809,0.8238214285714285,0.9569999999999999,0.0,0.0,1
100071557260,612,0,7.4,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,75.525,0.926,0.9870000000000001,0.0,0.0,1
100071196145,612,0,7.7,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,74.8155,0.495,0.978,0.0,0.0,1
10033912198,612,0,9.1,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,72.759,0.655,0.9940000000000001,0.0,0.0,1
100071557262,612,0,9.7,50-75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,72.47970833333333,0.7065392857142858,0.909,0.0,0.0,1
100071196170,612,0,6.8,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,61.78523011825074,0.5850634419881681,0.8493162059557615,0.0,0.0,1
10033912194,612,0,6.5,50-75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,77.149,0.7706666666666667,0.997,0.0,0.0,1
100071196171,612,0,8.4,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,69.7870490240152,0.5885434799056198,0.8415191931302458,0.0,0.0,1
100071196172,612,0,8.4,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,69.7870490240152,0.5885434799056198,0.8415191931302458,0.0,0.0,1
100071557267,612,0,11.5,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,1.0,C,72.33323113553112,0.6030168109668111,1.0,0.0,0.0,1
100071557265,612,0,8.9,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,70.477,0.726,0.992,0.0,0.0,1
100071196157,612,0,8.3,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,D,68.451,0.614,0.99,0.0,0.0,1
10033912190,612,0,4.4,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,75.262,0.812,0.931,0.0,0.0,1
100071557266,612,0,9.2,<25_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,0.0,C,73.455,0.7554,0.995,0.0,0.0,1
100071557268,612,0,11.5,>75_percentile,2812690.339999997,3624.600953608244,2956.95,23.214285714285715,0,0,1.0,C,72.33323113553112,0.6030168109668111,1.0,0.0,0.0,1
10090640934,304,36,9.1,>75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,E,56.4355,0.519,0.686,0.0,0.0,1
100071173971,304,36,10.5,>75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,E,52.4601,0.5845,0.909,0.0,0.0,1
100071173977,304,36,10.4,>75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,E,53.722516666666664,0.5175000000000001,0.9690000000000001,0.0,0.0,1
10090640936,304,36,7.7,>75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,E,55.42673333333333,0.472,0.8433333333333334,0.0,0.0,1
10090640932,304,36,9.1,>75_percentile,2129770.000000002,3872.309090909095,3312.6,15.18987341772152,0,0,0.0,E,56.4265,0.512,0.6920000000000001,0.0,0.0,1
100071184699,261,29,8.5,>75_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,0.0,D,53.678166666666655,0.623170238095238,0.8605714285714284,0.0,0.0,1
100071184700,261,29,8.4,50-75_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,0.0,D,61.2656,0.894,0.9950000000000001,0.0,0.0,1
100071184694,261,29,9.2,25-50_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,0.0,D,59.72508333333333,0.7261333333333334,0.9570000000000001,0.0,0.0,1
100071184703,261,29,7.8,25-50_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,0.0,D,65.455,0.437,0.953,0.0,0.0,1
100071184698,261,29,8.6,25-50_percentile,3490777.096666667,4180.571373253493,3199.0,22.09165687426557,0,0,0.0,D,58.646,0.775,0.974,0.0,0.0,1
100071189487,330,35,8.3,50-75_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,D,61.23896666666668,0.38941666666666663,0.998,0.0,0.0,1
100071189408,330,35,8.4,<25_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,D,55.924833333333325,0.383,0.857,0.0,0.0,1
100071189477,330,35,7.9,25-50_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,C,66.26133333333333,0.61775,0.948,0.0,0.0,1
100071189484,330,35,8.3,50-75_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,D,61.23896666666668,0.38941666666666663,0.998,0.0,0.0,1
100071189412,330,35,8.5,25-50_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,C,69.26605,0.5835166666666667,0.853,0.0,0.0,1
100071189483,330,35,7.8,25-50_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,C,70.35676428571429,0.7425238095238096,0.9970000000000001,0.0,0.0,1
100071189482,330,35,8.4,50-75_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,E,57.79063333333334,0.394,0.7551166666666667,0.0,0.0,1
100071189485,330,35,8.4,50-75_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,E,57.79063333333334,0.394,0.7551166666666667,0.0,0.0,1
100071189410,330,35,8.7,25-50_percentile,2096566.971428571,3523.641968787514,3019.7,21.49390243902439,0,0,0.0,C,58.73454761904762,0.4074642857142858,0.5990000000000001,0.0,0.0,1
100071188758,229,2,7.8,>75_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,D,64.76033333333334,0.602,0.893,0.0,0.0,1
100071188760,229,2,8.0,50-75_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,D,64.4965,0.506,0.931,0.0,0.0,1
100071188761,229,2,7.2,<25_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,D,62.4366,0.695,0.994,0.0,0.0,1
100071188765,229,2,7.7,<25_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,C,63.559599999999996,0.444,0.668,0.0,0.0,1
100071188769,229,2,7.6,>75_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,D,64.186,0.697,0.998,0.0,0.0,1
100071188762,229,2,7.9,25-50_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,D,62.548,0.663,0.9940000000000001,0.0,0.0,1
100071188766,229,2,7.2,>75_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,D,60.811,0.556,0.985,0.0,0.0,1
100071204029,669,27,9.1,50-75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,65.74733333333333,0.5263,0.789,0.0,0.0,1
100071204011,669,27,8.6,50-75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,54.77649999999999,0.50135,0.961,0.0,0.0,1
100071204040,669,27,8.9,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,62.10787857142857,0.5155047619047619,0.9680000000000001,0.0,0.0,1
200002332011,669,27,4.9,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,55.50403225239671,0.43876098484848486,0.7091359728402594,0.0,0.0,1
100071204013,669,27,8.3,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,B,72.423,0.458,0.6815,0.0,0.0,1
100071203995,669,27,7.2,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,53.12916666666666,0.67,0.9570000000000001,0.0,0.0,1
100071204019,669,27,9.2,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,68.85975,0.6243666666666667,0.8130000000000001,0.0,0.0,1
100071204034,669,27,8.5,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,C,55.87833333333333,0.343,0.629,0.0,0.0,1
100071203990,669,27,7.5,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,56.457,0.485,0.988,0.0,0.0,1
100071204031,669,27,8.6,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,64.55325,0.5904333333333334,0.99,0.0,0.0,1
100071204030,669,27,8.7,50-75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,E,53.45205158730158,0.5816833333333334,0.9690000000000001,0.0,0.0,1
100071204012,669,27,8.5,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,71.28,0.539,0.6620000000000001,0.0,0.0,1
100071204026,669,27,7.6,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,E,54.91688333333333,0.628,0.979,0.0,0.0,1
100071203993,669,27,7.2,<25_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,58.169,0.5006666666666667,0.896,0.0,0.0,1
100071203994,669,27,7.2,<25_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,53.5076,0.5452666666666667,0.907,0.0,0.0,1
10033908214,669,27,7.8,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,C,67.07005471790602,0.28339108902849175,0.7400396825396827,0.0,0.0,1
100071204025,669,27,8.7,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,54.228583333333326,0.5200000000000001,0.9010000000000002,0.0,0.0,1
100071204036,669,27,8.4,50-75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,69.57109999999999,0.327,0.8099999999999999,0.0,0.0,1
100071204002,669,27,8.2,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,E,66.06205,0.393,0.761,0.0,0.0,1
100071203999,669,27,7.4,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,57.281,0.49500000000000005,0.9930000000000001,0.0,0.0,1
100071204027,669,27,8.9,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,53.56292380952381,0.5396666666666666,0.77,0.0,0.0,1
100071204005,669,27,7.8,50-75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,E,54.066100000000006,0.646,0.9790000000000001,0.0,0.0,1
100071204006,669,27,8.5,25-50_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,63.809,0.7080000000000001,0.8610000000000001,0.0,0.0,1
100071204028,669,27,9.1,>75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,D,57.51326666666667,0.502,0.9119999999999999,0.0,0.0,1
100071203991,669,27,7.2,50-75_percentile,2873978.003193278,3110.36580432173,2579.75,40.0887573964497,0,0,0.0,E,55.1125,0.37550000000000006,0.7270000000000001,0.0,0.0,1
10033910368,317,33,6.7,>75_percentile,2123836.026050422,3819.848967716587,3301.95,19.10714285714285,0,0,0.0,E,70.94569123281754,0.4513811687835651,0.5892165216724874,0.0,0.0,1
100071556960,317,34,6.3,>75_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,59.96504101451382,0.4233204701042776,0.8942311711666818,0.0,0.0,1
100071556833,317,34,7.3,>75_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,64.11138757471689,0.4743204701042776,0.9012311711666818,0.0,0.0,1
100071556939,317,34,8.7,>75_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,71.68196512012493,0.39626964335431253,0.8452002471815141,0.0,0.0,1
10007120550,317,34,7.2,>75_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,65.3944437786878,0.40304639725128616,0.8546296370406713,0.0,0.0,1
100071356980,317,34,8.7,>75_percentile,1977217.488431568,3588.416494431159,3129.0,39.19694072657744,0,0,0.0,D,71.68196512012493,0.39626964335431253,0.8452002471815141,0.0,0.0,1
100071177242,867,10,8.5,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,E,55.68865000000002,0.653,0.7541666666666667,0.0,0.0,1
100071177209,867,10,7.9,>75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,62.26825476190477,0.4335714285714286,0.9470000000000001,0.0,0.0,1
100071177206,867,10,7.4,25-50_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,65.587,0.588,0.9989999999999999,0.0,0.0,1
100071177236,867,10,8.7,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,69.04722857142856,0.6760333333333333,0.996,0.0,0.0,1
100071177216,867,10,7.7,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,72.321,0.702,0.917,0.0,0.0,1
100071177255,867,10,8.0,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,74.148,0.469,0.942,0.0,0.0,1
100071177249,867,10,7.5,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,70.067,0.837,0.977,0.0,0.0,1
100071177254,867,10,7.3,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,67.126,0.707,0.816,0.0,0.0,1
100071177228,867,10,7.7,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,61.540699999999994,0.4070000000000001,0.6450000000000001,0.0,0.0,1
100071177252,867,10,8.5,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,67.43853333333333,0.454,0.987,0.0,0.0,1
100071177208,867,10,7.4,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,62.5096,0.7735690476190477,0.9984642857142858,0.0,0.0,1
100071177220,867,10,7.3,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,59.835661904761906,0.4496666666666667,0.8213333333333335,0.0,0.0,1
100071177217,867,10,8.8,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,73.64866666666668,0.92215,0.9799,0.0,0.0,1
100071177218,867,10,7.5,25-50_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,63.789,0.6,0.971,0.0,0.0,1
100071177245,867,10,8.2,>75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,62.89493333333334,0.4225666666666667,0.9770000000000001,0.0,0.0,1
100071177207,867,10,7.6,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,E,55.84366666666667,0.4422,0.8131999999999999,0.0,0.0,1
100071177231,867,10,8.8,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,73.35675,0.9582642857142857,0.999,0.0,0.0,1
10090641614,1098,43,9.0,>75_percentile,2742282.470338682,3584.682967762983,2636.7,30.328867235079173,0,0,0.0,D,63.137193650793655,0.9664166666666667,0.997,0.0,0.0,1
10090641615,1098,43,9.0,>75_percentile,2742282.470338682,3584.682967762983,2636.7,30.328867235079173,0,0,0.0,D,63.137193650793655,0.9664166666666667,0.997,0.0,0.0,1
100071153927,1098,43,8.1,>75_percentile,2742282.470338682,3584.682967762983,2636.7,30.328867235079173,0,0,0.0,D,63.03787211399712,0.9441111111111112,0.9940000000000001,0.0,0.0,1
10003594653,99,7,3.0,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,E,51.43,0.5700000000000001,0.9380000000000002,0.0,0.0,1
100071141409,99,7,7.4,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,63.586,0.872,1.0,0.0,0.0,1
100071141382,99,7,8.9,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,C,67.369,0.549,0.998,0.0,0.0,1
100071141345,99,7,7.9,25-50_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,64.651,0.6920000000000001,1.0,0.0,0.0,1
100071141412,99,7,8.3,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,C,69.372,0.754,1.0,0.0,0.0,1
100071141410,99,7,8.3,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,65.638,0.591,1.0,0.0,0.0,1
100071141400,99,7,8.2,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,65.582,0.877,1.0,0.0,0.0,1
100071141395,99,7,8.4,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,C,66.496,0.587,1.0,0.0,0.0,1
100071141368,99,7,8.5,25-50_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,59.621199999999995,0.6859999999999999,0.9999999999999999,0.0,0.0,1
100071141366,99,7,8.7,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,64.927,0.708,1.0,0.0,0.0,1
100071141370,99,7,8.2,25-50_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,60.424,0.803,1.0,0.0,0.0,1
100071141351,99,7,7.6,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,64.166,0.977,1.0,0.0,0.0,1
100071141359,99,7,7.4,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,62.27133333333334,0.606,0.999,0.0,0.0,1
100071141356,99,7,7.3,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,65.756,0.807,1.0,0.0,0.0,1
100071141364,99,7,7.8,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,61.505,0.968,1.0,0.0,0.0,1
100071141411,99,7,7.8,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,61.404,0.93,1.0,0.0,0.0,1
100071141367,99,7,8.0,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,62.989,0.868,1.0,0.0,0.0,1
100071141371,99,7,8.1,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,66.052,0.674,1.0,0.0,0.0,1
100071141355,99,7,7.1,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,64.322,0.854,1.0,0.0,0.0,1
100071141408,99,7,7.4,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,62.364,0.886,0.999,0.0,0.0,1
100071141383,99,7,8.2,25-50_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,62.979,0.751,0.9989999999999999,0.0,0.0,1
100071141391,99,7,7.9,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,62.091,0.96,1.0,0.0,0.0,1
100071141390,99,7,7.8,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,61.737,0.931,1.0,0.0,0.0,1
100071141363,99,7,7.5,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,63.717,0.997,1.0,0.0,0.0,1
100071141405,99,7,7.5,25-50_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,61.76,0.919,1.0,0.0,0.0,1
100071141377,99,7,8.3,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,C,68.502,0.66,1.0,0.0,0.0,1
100071141381,99,7,8.5,50-75_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,62.4777,0.767,1.0,0.0,0.0,1
100071141358,99,7,7.8,<25_percentile,2051579.500000002,3676.665770609322,3139.45,33.77926421404682,0,0,0.0,D,61.548,0.948,1.0,0.0,0.0,1
